Country,Satellite Altimetry Year,Satellite Altimetry
Estonia,2022.6666,-162.83344
Estonia,2022.75,115.144916
Estonia,2022.8334,43.400533
Estonia,2022.9166,-112.46869
Estonia,2023,102.899075
Estonia,2023.0834,201.97621
Estonia,2023.1666,-11.904348
Estonia,2023.25,-153.32493
Estonia,2023.3334,-88.99729
Estonia,2023.4166,-112.13749
Estonia,2023.5,101.02493
Estonia,2023.5834,176.72415
Estonia,2023.6666,97.25749
Estonia,2023.75,187.39176
Estonia,2023.8334,10.540421
Estonia,2023.9166,-69.66473
Estonia,2024,85.99334
Estonia,2024.0834,126.62947
Estonia,2024.1666,-177.6831
Estonia,2024.25,-47.469225
Estonia,2024.3334,-223.23899
Estonia,2024.4166,-87.14939
Estonia,2024.5,33.987354
Estonia,2024.5834,112.850435
Estonia,2024.6666,64.02248
Estonia,2024.75,34.694366
Estonia,2024.8334,184.4911
Estonia,2024.9166,153.82172
Federal Republic of Somalia,1992.0834,
Federal Republic of Somalia,1992.1666,
Federal Republic of Somalia,1992.25,
Federal Republic of Somalia,1992.3334,
Federal Republic of Somalia,1992.4166,
Federal Republic of Somalia,1992.5,
Federal Republic of Somalia,1992.5834,
Federal Republic of Somalia,1992.6666,
Federal Republic of Somalia,1992.75,-80.92862
Federal Republic of Somalia,1992.8334,-103.92849
Federal Republic of Somalia,1992.9166,-107.759416
Federal Republic of Somalia,1993,-58.740858
Federal Republic of Somalia,1993.0834,-0.835869
Federal Republic of Somalia,1993.1666,33.47579
Federal Republic of Somalia,1993.25,52.317835
Federal Republic of Somalia,1993.3334,44.643644
Federal Republic of Somalia,1993.4166,23.168737
Federal Republic of Somalia,1993.5,-17.642697
Federal Republic of Somalia,1993.5834,-12.031459
Federal Republic of Somalia,1993.6666,-31.96762
Federal Republic of Somalia,1993.75,-56.206685
Federal Republic of Somalia,1993.8334,-53.192414
Federal Republic of Somalia,1993.9166,-117.02035
Federal Republic of Somalia,1994,-109.18496
Federal Republic of Somalia,1994.0834,-85.62224
Federal Republic of Somalia,1994.1666,-25.14834
Federal Republic of Somalia,1994.25,33.900686
Federal Republic of Somalia,1994.3334,44.868916
Federal Republic of Somalia,1994.4166,-38.640738
Federal Republic of Somalia,1994.5,-48.20173
Federal Republic of Somalia,1994.5834,-20.750273
Federal Republic of Somalia,1994.6666,-4.509222
Federal Republic of Somalia,1994.75,-32.830674
Federal Republic of Somalia,1994.8334,-68.00349
Federal Republic of Somalia,1994.9166,-75.71153
Federal Republic of Somalia,1995,-46.100557
Federal Republic of Somalia,1995.0834,-17.26355
Federal Republic of Somalia,1995.1666,51.822044
Federal Republic of Somalia,1995.25,80.23779
Federal Republic of Somalia,1995.3334,35.507187
Federal Republic of Somalia,1995.4166,-14.77482
Federal Republic of Somalia,1995.5,-40.495355
Federal Republic of Somalia,1995.5834,-55.51202
Federal Republic of Somalia,1995.6666,-36.123846
Federal Republic of Somalia,1995.75,-41.178092
Federal Republic of Somalia,1995.8334,-97.35367
Federal Republic of Somalia,1995.9166,-76.15429
Federal Republic of Somalia,1996,-46.169955
Federal Republic of Somalia,1996.0834,-7.277495
Federal Republic of Somalia,1996.1666,55.857275
Federal Republic of Somalia,1996.25,43.481905
Federal Republic of Somalia,1996.3334,41.142795
Federal Republic of Somalia,1996.4166,-11.778691
Federal Republic of Somalia,1996.5,-48.857518
Federal Republic of Somalia,1996.5834,-43.587465
Federal Republic of Somalia,1996.6666,-39.269075
Federal Republic of Somalia,1996.75,-55.976238
Federal Republic of Somalia,1996.8334,-110.652395
Federal Republic of Somalia,1996.9166,-117.64394
Federal Republic of Somalia,1997,-102.093965
Federal Republic of Somalia,1997.0834,-81.80271
Federal Republic of Somalia,1997.1666,5.965526
Federal Republic of Somalia,1997.25,44.335566
Federal Republic of Somalia,1997.3334,12.192609
Federal Republic of Somalia,1997.4166,13.113576
Federal Republic of Somalia,1997.5,29.76234
Federal Republic of Somalia,1997.5834,28.013432
Federal Republic of Somalia,1997.6666,12.781105
Federal Republic of Somalia,1997.75,-15.924916
Federal Republic of Somalia,1997.8334,7.196131
Federal Republic of Somalia,1997.9166,61.524045
Federal Republic of Somalia,1998,15.042049
Federal Republic of Somalia,1998.0834,37.17015
Federal Republic of Somalia,1998.1666,102.20504
Federal Republic of Somalia,1998.25,101.56764
Federal Republic of Somalia,1998.3334,41.298762
Federal Republic of Somalia,1998.4166,-24.239726
Federal Republic of Somalia,1998.5,-31.312868
Federal Republic of Somalia,1998.5834,-12.623922
Federal Republic of Somalia,1998.6666,-22.651073
Federal Republic of Somalia,1998.75,-59.391323
Federal Republic of Somalia,1998.8334,-69.93569
Federal Republic of Somalia,1998.9166,-77.89694
Federal Republic of Somalia,1999,-91.92822
Federal Republic of Somalia,1999.0834,-59.547234
Federal Republic of Somalia,1999.1666,15.27286
Federal Republic of Somalia,1999.25,31.549025
Federal Republic of Somalia,1999.3334,8.880548
Federal Republic of Somalia,1999.4166,-2.421764
Federal Republic of Somalia,1999.5,4.629497
Federal Republic of Somalia,1999.5834,-9.242359
Federal Republic of Somalia,1999.6666,-21.576997
Federal Republic of Somalia,1999.75,-63.23207
Federal Republic of Somalia,1999.8334,-90.99875
Federal Republic of Somalia,1999.9166,-97.284235
Federal Republic of Somalia,2000,-106.47873
Federal Republic of Somalia,2000.0834,-59.961192
Federal Republic of Somalia,2000.1666,-15.434067
Federal Republic of Somalia,2000.25,8.425934
Federal Republic of Somalia,2000.3334,1.545139
Federal Republic of Somalia,2000.4166,-23.013517
Federal Republic of Somalia,2000.5,1.283741
Federal Republic of Somalia,2000.5834,-17.55674
Federal Republic of Somalia,2000.6666,-37.27021
Federal Republic of Somalia,2000.75,-34.712177
Federal Republic of Somalia,2000.8334,-87.20541
Federal Republic of Somalia,2000.9166,-114.991456
Federal Republic of Somalia,2001,-89.00695
Federal Republic of Somalia,2001.0834,-78.54113
Federal Republic of Somalia,2001.1666,-9.921435
Federal Republic of Somalia,2001.25,47.32907
Federal Republic of Somalia,2001.3334,18.070228
Federal Republic of Somalia,2001.4166,-10.393492
Federal Republic of Somalia,2001.5,-18.389156
Federal Republic of Somalia,2001.5834,-18.892165
Federal Republic of Somalia,2001.6666,-9.173263
Federal Republic of Somalia,2001.75,-46.187785
Federal Republic of Somalia,2001.8334,-64.72751
Federal Republic of Somalia,2001.9166,-124.85918
Federal Republic of Somalia,2002,-65.111764
Federal Republic of Somalia,2002.0834,-54.613996
Federal Republic of Somalia,2002.1666,36.93643
Federal Republic of Somalia,2002.25,66.965364
Federal Republic of Somalia,2002.3334,10.717967
Federal Republic of Somalia,2002.4166,-20.050548
Federal Republic of Somalia,2002.5,-55.725534
Federal Republic of Somalia,2002.5834,-15.280209
Federal Republic of Somalia,2002.6666,-25.558773
Federal Republic of Somalia,2002.75,-68.79044
Federal Republic of Somalia,2002.8334,-122.487724
Federal Republic of Somalia,2002.9166,-107.92131
Federal Republic of Somalia,2003,-111.979105
Federal Republic of Somalia,2003.0834,-49.50934
Federal Republic of Somalia,2003.1666,44.14109
Federal Republic of Somalia,2003.25,63.94924
Federal Republic of Somalia,2003.3334,25.12623
Federal Republic of Somalia,2003.4166,16.471414
Federal Republic of Somalia,2003.5,-43.16057
Federal Republic of Somalia,2003.5834,-46.276063
Federal Republic of Somalia,2003.6666,-35.965167
Federal Republic of Somalia,2003.75,-46.228886
Federal Republic of Somalia,2003.8334,-69.08559
Federal Republic of Somalia,2003.9166,-99.198125
Federal Republic of Somalia,2004,-53.490836
Federal Republic of Somalia,2004.0834,14.059359
Federal Republic of Somalia,2004.1666,23.991292
Federal Republic of Somalia,2004.25,40.784422
Federal Republic of Somalia,2004.3334,17.963285
Federal Republic of Somalia,2004.4166,-42.03373
Federal Republic of Somalia,2004.5,-39.227832
Federal Republic of Somalia,2004.5834,-1.325813
Federal Republic of Somalia,2004.6666,10.997145
Federal Republic of Somalia,2004.75,-49.21194
Federal Republic of Somalia,2004.8334,-74.57071
Federal Republic of Somalia,2004.9166,-51.34654
Federal Republic of Somalia,2005,-73.8623
Federal Republic of Somalia,2005.0834,1.210038
Federal Republic of Somalia,2005.1666,83.4665
Federal Republic of Somalia,2005.25,71.96596
Federal Republic of Somalia,2005.3334,36.564022
Federal Republic of Somalia,2005.4166,-41.07857
Federal Republic of Somalia,2005.5,-31.266943
Federal Republic of Somalia,2005.5834,0.12428
Federal Republic of Somalia,2005.6666,-7.786557
Federal Republic of Somalia,2005.75,-18.796561
Federal Republic of Somalia,2005.8334,-64.91173
Federal Republic of Somalia,2005.9166,-91.02368
Federal Republic of Somalia,2006,-87.83381
Federal Republic of Somalia,2006.0834,-50.988674
Federal Republic of Somalia,2006.1666,6.042641
Federal Republic of Somalia,2006.25,49.631204
Federal Republic of Somalia,2006.3334,51.141154
Federal Republic of Somalia,2006.4166,22.45152
Federal Republic of Somalia,2006.5,-22.982195
Federal Republic of Somalia,2006.5834,17.946327
Federal Republic of Somalia,2006.6666,-22.681596
Federal Republic of Somalia,2006.75,-47.883824
Federal Republic of Somalia,2006.8334,-54.142617
Federal Republic of Somalia,2006.9166,-21.98668
Federal Republic of Somalia,2007,-14.274324
Federal Republic of Somalia,2007.0834,27.10646
Federal Republic of Somalia,2007.1666,84.822245
Federal Republic of Somalia,2007.25,104.66585
Federal Republic of Somalia,2007.3334,95.33597
Federal Republic of Somalia,2007.4166,39.75718
Federal Republic of Somalia,2007.5,1.936903
Federal Republic of Somalia,2007.5834,52.042194
Federal Republic of Somalia,2007.6666,44.068873
Federal Republic of Somalia,2007.75,12.244397
Federal Republic of Somalia,2007.8334,-47.35269
Federal Republic of Somalia,2007.9166,-43.844227
Federal Republic of Somalia,2008,-23.245346
Federal Republic of Somalia,2008.0834,0.739407
Federal Republic of Somalia,2008.1666,36.054876
Federal Republic of Somalia,2008.25,61.923467
Federal Republic of Somalia,2008.3334,97.76135
Federal Republic of Somalia,2008.4166,74.48969
Federal Republic of Somalia,2008.5,46.577122
Federal Republic of Somalia,2008.5834,30.940333
Federal Republic of Somalia,2008.6666,20.563416
Federal Republic of Somalia,2008.75,5.002352
Federal Republic of Somalia,2008.8334,-40.524043
Federal Republic of Somalia,2008.9166,-63.763924
Federal Republic of Somalia,2009,-57.387225
Federal Republic of Somalia,2009.0834,21.952448
Federal Republic of Somalia,2009.1666,78.89148
Federal Republic of Somalia,2009.25,109.8994
Federal Republic of Somalia,2009.3334,91.338105
Federal Republic of Somalia,2009.4166,78.58015
Federal Republic of Somalia,2009.5,67.72878
Federal Republic of Somalia,2009.5834,54.078832
Federal Republic of Somalia,2009.6666,24.224553
Federal Republic of Somalia,2009.75,31.950865
Federal Republic of Somalia,2009.8334,1.679784
Federal Republic of Somalia,2009.9166,-62.64099
Federal Republic of Somalia,2010,-58.184408
Federal Republic of Somalia,2010.0834,52.233066
Federal Republic of Somalia,2010.1666,118.620336
Federal Republic of Somalia,2010.25,115.332976
Federal Republic of Somalia,2010.3334,89.53684
Federal Republic of Somalia,2010.4166,46.811882
Federal Republic of Somalia,2010.5,43.410286
Federal Republic of Somalia,2010.5834,10.928473
Federal Republic of Somalia,2010.6666,21.50988
Federal Republic of Somalia,2010.75,-6.527519
Federal Republic of Somalia,2010.8334,-25.901387
Federal Republic of Somalia,2010.9166,-61.6972
Federal Republic of Somalia,2011,-81.39533
Federal Republic of Somalia,2011.0834,-21.847166
Federal Republic of Somalia,2011.1666,27.558295
Federal Republic of Somalia,2011.25,94.3937
Federal Republic of Somalia,2011.3334,62.91579
Federal Republic of Somalia,2011.4166,53.219985
Federal Republic of Somalia,2011.5,52.910935
Federal Republic of Somalia,2011.5834,73.86389
Federal Republic of Somalia,2011.6666,55.969145
Federal Republic of Somalia,2011.75,52.62241
Federal Republic of Somalia,2011.8334,-1.741177
Federal Republic of Somalia,2011.9166,-8.126766
Federal Republic of Somalia,2012,-54.299057
Federal Republic of Somalia,2012.0834,27.521145
Federal Republic of Somalia,2012.1666,67.244306
Federal Republic of Somalia,2012.25,122.16637
Federal Republic of Somalia,2012.3334,94.46124
Federal Republic of Somalia,2012.4166,47.87575
Federal Republic of Somalia,2012.5,41.817266
Federal Republic of Somalia,2012.5834,64.926
Federal Republic of Somalia,2012.6666,44.883706
Federal Republic of Somalia,2012.75,32.52149
Federal Republic of Somalia,2012.8334,7.185913
Federal Republic of Somalia,2012.9166,-15.303252
Federal Republic of Somalia,2013,-41.88248
Federal Republic of Somalia,2013.0834,19.621922
Federal Republic of Somalia,2013.1666,83.385184
Federal Republic of Somalia,2013.25,129.6096
Federal Republic of Somalia,2013.3334,74.72291
Federal Republic of Somalia,2013.4166,45.3545
Federal Republic of Somalia,2013.5,39.899476
Federal Republic of Somalia,2013.5834,58.090523
Federal Republic of Somalia,2013.6666,19.084185
Federal Republic of Somalia,2013.75,-10.938389
Federal Republic of Somalia,2013.8334,13.357008
Federal Republic of Somalia,2013.9166,-24.75853
Federal Republic of Somalia,2014,3.279604
Federal Republic of Somalia,2014.0834,26.987167
Federal Republic of Somalia,2014.1666,91.52814
Federal Republic of Somalia,2014.25,134.62259
Federal Republic of Somalia,2014.3334,98.81635
Federal Republic of Somalia,2014.4166,13.921874
Federal Republic of Somalia,2014.5,-3.264759
Federal Republic of Somalia,2014.5834,27.466288
Federal Republic of Somalia,2014.6666,80.12919
Federal Republic of Somalia,2014.75,55.67028
Federal Republic of Somalia,2014.8334,-8.725138
Federal Republic of Somalia,2014.9166,-34.203332
Federal Republic of Somalia,2015,-38.858525
Federal Republic of Somalia,2015.0834,-6.765269
Federal Republic of Somalia,2015.1666,61.637133
Federal Republic of Somalia,2015.25,132.65787
Federal Republic of Somalia,2015.3334,102.90776
Federal Republic of Somalia,2015.4166,59.61562
Federal Republic of Somalia,2015.5,76.56246
Federal Republic of Somalia,2015.5834,106.44555
Federal Republic of Somalia,2015.6666,87.58453
Federal Republic of Somalia,2015.75,81.963025
Federal Republic of Somalia,2015.8334,48.069414
Federal Republic of Somalia,2015.9166,8.924459
Federal Republic of Somalia,2016,5.547737
Federal Republic of Somalia,2016.0834,66.05316
Federal Republic of Somalia,2016.1666,141.23452
Federal Republic of Somalia,2016.25,164.78696
Federal Republic of Somalia,2016.3334,104.872726
Federal Republic of Somalia,2016.4166,42.21673
Federal Republic of Somalia,2016.5,28.96761
Federal Republic of Somalia,2016.5834,60.032025
Federal Republic of Somalia,2016.6666,50.8564
Federal Republic of Somalia,2016.75,43.43166
Federal Republic of Somalia,2016.8334,10.764811
Federal Republic of Somalia,2016.9166,-16.887935
Federal Republic of Somalia,2017,-35.94783
Federal Republic of Somalia,2017.0834,8.518143
Federal Republic of Somalia,2017.1666,81.37997
Federal Republic of Somalia,2017.25,116.03975
Federal Republic of Somalia,2017.3334,105.69556
Federal Republic of Somalia,2017.4166,57.62838
Federal Republic of Somalia,2017.5,66.83831
Federal Republic of Somalia,2017.5834,88.881925
Federal Republic of Somalia,2017.6666,65.44498
Federal Republic of Somalia,2017.75,46.397127
Federal Republic of Somalia,2017.8334,5.185854
Federal Republic of Somalia,2017.9166,-28.412502
Federal Republic of Somalia,2018,-63.26827
Federal Republic of Somalia,2018.0834,9.338201
Federal Republic of Somalia,2018.1666,69.409676
Federal Republic of Somalia,2018.25,95.04641
Federal Republic of Somalia,2018.3334,64.15642
Federal Republic of Somalia,2018.4166,20.034336
Federal Republic of Somalia,2018.5,19.333454
Federal Republic of Somalia,2018.5834,41.02492
Federal Republic of Somalia,2018.6666,59.223216
Federal Republic of Somalia,2018.75,52.15841
Federal Republic of Somalia,2018.8334,-3.616326
Federal Republic of Somalia,2018.9166,-40.318746
Federal Republic of Somalia,2019,-4.502563
Federal Republic of Somalia,2019.0834,28.353054
Federal Republic of Somalia,2019.1666,130.44865
Federal Republic of Somalia,2019.25,150.51535
Federal Republic of Somalia,2019.3334,144.81094
Federal Republic of Somalia,2019.4166,63.76111
Federal Republic of Somalia,2019.5,47.622915
Federal Republic of Somalia,2019.5834,69.651805
Federal Republic of Somalia,2019.6666,96.00487
Federal Republic of Somalia,2019.75,139.2798
Federal Republic of Somalia,2019.8334,77.683575
Federal Republic of Somalia,2019.9166,64.0224
Federal Republic of Somalia,2020,72.831705
Federal Republic of Somalia,2020.0834,110.99115
Federal Republic of Somalia,2020.1666,158.4105
Federal Republic of Somalia,2020.25,216.67555
Federal Republic of Somalia,2020.3334,169.29369
Federal Republic of Somalia,2020.4166,109.12479
Federal Republic of Somalia,2020.5,75.192705
Federal Republic of Somalia,2020.5834,70.411995
Federal Republic of Somalia,2020.6666,117.83033
Federal Republic of Somalia,2020.75,129.99749
Federal Republic of Somalia,2020.8334,23.721633
Federal Republic of Somalia,2020.9166,19.793162
Federal Republic of Somalia,2021,-7.77824
Federal Republic of Somalia,2021.0834,8.480853
Federal Republic of Somalia,2021.1666,121.45435
Federal Republic of Somalia,2021.25,150.45607
Federal Republic of Somalia,2021.3334,114.05722
Federal Republic of Somalia,2021.4166,77.84679
Federal Republic of Somalia,2021.5,96.636556
Federal Republic of Somalia,2021.5834,78.28085
Federal Republic of Somalia,2021.6666,75.43152
Federal Republic of Somalia,2021.75,50.995223
Federal Republic of Somalia,2021.8334,22.715459
Federal Republic of Somalia,2021.9166,-26.369942
Federal Republic of Somalia,2022,25.4686
Federal Republic of Somalia,2022.0834,85.88296
Federal Republic of Somalia,2022.1666,114.090696
Federal Republic of Somalia,2022.25,133.20236
Federal Republic of Somalia,2022.3334,80.73546
Federal Republic of Somalia,2022.4166,65.71541
Federal Republic of Somalia,2022.5,52.76056
Federal Republic of Somalia,2022.5834,63.6713
Federal Republic of Somalia,2022.6666,56.14706
Federal Republic of Somalia,2022.75,38.09597
Federal Republic of Somalia,2022.8334,-2.070905
Federal Republic of Somalia,2022.9166,-47.071844
Federal Republic of Somalia,2023,-24.221001
Federal Republic of Somalia,2023.0834,25.969809
Federal Republic of Somalia,2023.1666,97.55651
Federal Republic of Somalia,2023.25,151.97165
Federal Republic of Somalia,2023.3334,132.19352
Federal Republic of Somalia,2023.4166,99.197425
Federal Republic of Somalia,2023.5,82.422554
Federal Republic of Somalia,2023.5834,108.66192
Federal Republic of Somalia,2023.6666,108.30412
Federal Republic of Somalia,2023.75,92.60103
Federal Republic of Somalia,2023.8334,112.88001
Federal Republic of Somalia,2023.9166,64.82832
Federal Republic of Somalia,2024,51.652268
Federal Republic of Somalia,2024.0834,85.27273
Federal Republic of Somalia,2024.1666,165.78752
Federal Republic of Somalia,2024.25,189.93737
Federal Republic of Somalia,2024.3334,151.1493
Federal Republic of Somalia,2024.4166,79.23783
Federal Republic of Somalia,2024.5,76.68056
Federal Republic of Somalia,2024.5834,108.1871
Federal Republic of Somalia,2024.6666,118.93914
Federal Republic of Somalia,2024.75,55.740196
Federal Republic of Somalia,2024.8334,25.692862
Federal Republic of Somalia,2024.9166,11.530249
Fiji,1992.0834,
Fiji,1992.1666,
Fiji,1992.25,
Fiji,1992.3334,
Fiji,1992.4166,
Fiji,1992.5,
Fiji,1992.5834,
Fiji,1992.6666,
Fiji,1992.75,-45.29246
Fiji,1992.8334,-70.65032
Fiji,1992.9166,-58.35942
Fiji,1993,-87.102205
Fiji,1993.0834,-80.41093
Fiji,1993.1666,-85.965395
Fiji,1993.25,-93.03074
Fiji,1993.3334,-81.48426
Fiji,1993.4166,-56.705303
Fiji,1993.5,-65.44132
Fiji,1993.5834,-80.35273
Fiji,1993.6666,-74.58412
Fiji,1993.75,-81.46548
Fiji,1993.8334,-74.79241
Fiji,1993.9166,-66.018246
Fiji,1994,-58.65031
Fiji,1994.0834,-52.656535
Fiji,1994.1666,-47.365557
Fiji,1994.25,-69.65605
Fiji,1994.3334,-85.57518
Fiji,1994.4166,-73.56534
Fiji,1994.5,-81.51649
Fiji,1994.5834,-71.39431
Fiji,1994.6666,-97.44006
Fiji,1994.75,-91.991276
Fiji,1994.8334,-78.778744
Fiji,1994.9166,-81.846535
Fiji,1995,-80.58356
Fiji,1995.0834,-67.34196
Fiji,1995.1666,-61.746877
Fiji,1995.25,-68.15902
Fiji,1995.3334,-91.57639
Fiji,1995.4166,-85.98982
Fiji,1995.5,-54.245193
Fiji,1995.5834,-28.491499
Fiji,1995.6666,-29.013732
Fiji,1995.75,-33.55251
Fiji,1995.8334,-30.479042
Fiji,1995.9166,-41.00942
Fiji,1996,-53.18404
Fiji,1996.0834,-39.812278
Fiji,1996.1666,-38.13127
Fiji,1996.25,-40.216815
Fiji,1996.3334,-50.917417
Fiji,1996.4166,-40.897816
Fiji,1996.5,-19.047434
Fiji,1996.5834,-7.199796
Fiji,1996.6666,16.52194
Fiji,1996.75,9.0707
Fiji,1996.8334,2.910947
Fiji,1996.9166,3.790405
Fiji,1997,-1.751469
Fiji,1997.0834,9.63048
Fiji,1997.1666,-12.65438
Fiji,1997.25,-19.748662
Fiji,1997.3334,-25.525443
Fiji,1997.4166,-18.618587
Fiji,1997.5,-23.979964
Fiji,1997.5834,-32.84131
Fiji,1997.6666,-45.06464
Fiji,1997.75,-23.255842
Fiji,1997.8334,-28.588086
Fiji,1997.9166,-17.594835
Fiji,1998,-53.002574
Fiji,1998.0834,-70.49048
Fiji,1998.1666,-110.1784
Fiji,1998.25,-112.923466
Fiji,1998.3334,-103.38177
Fiji,1998.4166,-86.35133
Fiji,1998.5,-95.84378
Fiji,1998.5834,-82.38062
Fiji,1998.6666,-85.81571
Fiji,1998.75,-83.28368
Fiji,1998.8334,-98.4775
Fiji,1998.9166,-97.13997
Fiji,1999,-101.58943
Fiji,1999.0834,-66.8152
Fiji,1999.1666,-48.4829
Fiji,1999.25,-30.9089
Fiji,1999.3334,-33.05468
Fiji,1999.4166,-46.10211
Fiji,1999.5,-30.97067
Fiji,1999.5834,-25.10091
Fiji,1999.6666,-4.265111
Fiji,1999.75,-18.11752
Fiji,1999.8334,-28.142698
Fiji,1999.9166,-16.878026
Fiji,2000,-2.367844
Fiji,2000.0834,19.720258
Fiji,2000.1666,28.777013
Fiji,2000.25,9.517354
Fiji,2000.3334,7.047685
Fiji,2000.4166,17.925467
Fiji,2000.5,22.179952
Fiji,2000.5834,14.447161
Fiji,2000.6666,28.522627
Fiji,2000.75,14.770411
Fiji,2000.8334,9.979493
Fiji,2000.9166,1.814586
Fiji,2001,25.92687
Fiji,2001.0834,38.557462
Fiji,2001.1666,29.739326
